TmID;FullName;BirthDate;BirthPlace;Height;TrainerLicense;PreferredFormation;NumGames
14018;Norbert Beuls;1957-01-13;Kleine-Spouwen;;;;0
14023;Dean Edward Martin;1972-08-31;Islington;;;4-1-4-1;0
14028;Gudlaugur Baldursson;1972-07-08;;;;;0
14051;Cor Brom;1932-08-27;Amsterdam;;;;0
14053;Ales Ceh;1968-04-07;Maribor;;;;0
14055;Barry Hulshoff;1946-09-30;Deventer;;;;0
14058;Spitz Kohn;1933-11-01;Esch-sur-Alzette;;;;0
14060;Bobby Haarms;1934-03-08;Amsterdam;;;;0
14062;Cor van der Hart;1928-01-25;Amsterdam;;;;0
14064;Vladimir Golmak;1966-10-11;Bobruisk;;UEFA Pro Licence;;0
14069;Anton Dragun;1942-06-12;;;;;0
14074;Darius Kierans;1979-06-05;Drogheda;;;;0
14102;Almir Hurtic;1971-09-28;Doboj;;UEFA A Licence;;0
14106;Páll Guðlaugsson;1958-09-09;;;;;0
14109;Manuel Hartmann †;1956-03-30;Berlin;;A Licence;;0
14119;Bob Peeters;1974-01-10;Lier;;Licence trainer;4-2-3-1;0
14123;Rick Plum;1973-06-12;;;;;0
14124;Carles Rexach;1947-01-13;Pedralbes;;;;0
14151;Octávio Machado;1949-05-06;Palmela;;;;0
14162;Ernst Künnecke;1938-01-03;Mechelen;;;;0
14165;Luiz António;1970-11-30;Getulina;;;;0
14168;Rafa Gil;1975-10-11;Tolox;;UEFA Pro Licence;;0
14175;Ante Covic;1975-08-31;Berlin;;Head coach;4-2-3-1;0
14198;Denis Goavec;1957-09-15;Toulon;;UEFA Pro Licence;;0
14217;Pedro Emanuel;1975-02-11;Luanda;;UEFA Pro Licence;4-2-3-1;0
14236;Quim Machado;1966-10-10;Santo Tirso;;UEFA A Licence;4-4-2 double 6;0
14239;Valdas Urbonas;1967-11-29;Panevezys;;UEFA Pro Licence;4-2-3-1;0
14246;Henryk Gornik;1954-03-16;;;;;0
14248;Ferenc Bene;1978-09-07;Budapest;;;4-2-3-1;0
14256;Paul Dickov;1972-11-01;Livingston;;;;0
14261;Jaroslaw Araszkiewicz;1965-02-01;Duszniki;;UEFA Pro Licence;;0
14273;Denis Neville;1915-05-06;London;;;;0
14274;János Pajkos;1958-03-06;;;UEFA Pro Licence;;0
14290;Franz Maresch;1972-06-28;Wien;;UEFA A Licence;;0
14309;Lubos Kozel;1971-03-16;Vlašim;;;4-2-3-1;0
14313;Leszek Ojrzynski;1972-05-31;Ciechanów;;UEFA Pro Licence;4-2-3-1;0
14317;Jörundur Áki Sveinsson;1971-06-01;;;;;0
14319;Andrejus Tereskinas;1970-07-10;Vilnius;;;;0
14324;Eugenio Fascetti;1938-10-23;Viareggio;;;;0
14326;Grzegorz Kurdziel;1976-08-07;Jaslo;;;;0
14336;Andrzej Pyrdol;1945-12-25;Sieradz;;;;0
14346;Neil MacFarlane;1977-10-10;Dunoon;;;;0
14362;Tamás Nagy;1963-10-27;;;UEFA Pro Licence;4-2-3-1;0
14372;Arnaud Dos Santos;1945-09-19;Beautor;;;;0
14398;František Fadrhonc;1914-12-18;Nymburk;;;;0
14401;George Knobel;1922-12-10;Roosendaal;;;;0
14404;Kees Rijvers;1926-05-27;Breda;;;;0
14410;Stefan Kovacs;1920-10-02;Timișoara;;;;0
14411;Hans Kraay Sr.;1936-10-14;Utrecht;;;;0
14413;Francesco Pedone;1968-06-06;Milano;;;4-2-3-1;0
14422;Jozef Dankowski;1960-03-16;Walentynów;;UEFA Pro Licence;;0
14449;Andrzej Kretek;1963-05-27;Pabianice;;;;0
14461;Vladimir Zhuravel;1971-06-09;Semipalatinsk;;UEFA Pro Licence;;0
14472;Hein Vanhaezebrouck;1964-02-16;Kortrijk;;UEFA Pro Licence;3-4-2-1;0
14473;Uri Malmilian;1957-04-24;Jerusalem;;;;0
14474;David Amsalem;1971-09-04;Lod;;;;0
14483;Safet Hadzic;1968-11-08;;;;4-2-3-1;0
14499;Kenny Shiels;1956-04-27;Magherafelt;;;4-2-3-1;0
14505;Kasper Kurland;1978-04-29;Nørrebro Tidligere;;UEFA Pro Licence;4-2-3-1;0
14506;Poul Hansen;1953-12-04;;;;;0
14516;Garry Parker;1965-09-07;Oxford;;;;0
14520;Friedrich Donnenfeld;1912-01-17;Wien;;;;0
14521;Oleg Fedorchuk;1961-02-10;Korosten, Zhytomyr Region;;UEFA Pro Licence;3-5-2 flat;0
14530;Jan Reker;1948-06-03;Eindhoven;;;;0
14531;Ravil Sabitov;1968-03-08;Moskau;;UEFA Pro Licence;;0
14552;Iffy Onuora;1967-07-28;Glasgow;;UEFA Pro Licence;;0
14561;Miguel Ángel Nadal;1966-07-28;Manacor;;;;0
14563;Laurentiu Reghecampf;1975-09-19;Târgovişte;;UEFA Pro Licence;4-2-3-1;0
14564;Tibor Selymes;1970-05-14;Bălan;;UEFA Pro Licence;;0
14567;Alin Minteuan;1976-11-12;Cluj-Napoca;;;4-2-3-1;0
14568;Laurentiu Rosu;1975-10-26;Iaşi;;UEFA Pro Licence;4-2-3-1;0
14578;René Marsiglia;1959-09-17;Aubagne;;;;0
14587;Dragan Kazic;1961-06-27;Podgorica;;;;0
14602;Goce Sedloski;1974-04-10;Golemo Konjari;;;4-2-3-1;0
14608;Luis Manuel Blanco;1953-12-13;Buenos Aires;;;4-4-2 double 6;0
14612;Txetxu Rojo;1947-01-28;Bilbao;;;;0
14649;Rob Maas;1969-12-17;Eindhoven;;UEFA Pro Licence;4-3-3 Defending;0
14657;Ernest Gjoka;1970-01-25;Tiranë;;;4-2-3-1;0
14658;Mojas Radonjic;1950-02-23;Njegusi;;;4-2-3-1;0
14705;Krzysztof Pawlak;1958-02-12;Trzebiechowo;;;;0
14718;Toni Jakimovski;1966-04-19;Tetovo;;UEFA Pro Licence;;0
14722;Jesmond Zerafa;1965-08-03;;;;4-1-4-1;0
14733;Yasen Petrov;1968-06-23;Plovdiv;;;4-2-3-1;0
14738;Eddie Patterson;1961-09-22;Belfast;;;;0
14744;Sevada Arzumanyan;1969-05-24;Yerevan;;UEFA A Licence;4-2-3-1;0
14756;István Sztáni;1937-03-19;Ózd;;;;0
14760;Roy Coyle;1946-01-31;Belfast;;;;0
14780;John Stampe;1957-02-16;Aabyhøj;;;;0
14786;Karl Jiszda;1899-07-21;Wien;;;;0
14788;Sreten Cuk;1963-08-01;Zagreb;;;;0
14795;Sándor Popovics;1939-06-22;Keszthely;;;;0
14858;John Kristiansen;1955-02-12;Valby;;Licence trainer;;0
14860;Joan Carrillo;1968-09-08;Barcelona;;UEFA Pro Licence;4-2-3-1;0
14865;David Bergner;1973-12-02;Berlin;;Head coach;4-4-2 double 6;0
14867;Juraj Jarabek;1962-10-03;Trnava;;UEFA Pro Licence;4-2-3-1;0
14873;Mykola Fedorenko;1955-07-31;Ordzhonikidze, Dnipropetrovsk Region;;;;0
14892;Davide Nicola;1973-03-05;Luserna San Giovanni;;UEFA Pro Licence;3-5-2 flat;0
14908;Georges Tournay;1960-10-06;Cambrai;;;;0
14931;Richie Barker;1975-05-30;Sheffield;;;;0
14936;Dieter Fietz;1942-09-12;;;;;0
14938;Wolfgang Metzler;1952-06-23;Jügesheim;;;;0
14947;Vaclav Danek;1960-12-22;;;;;0
15026;Bojan Dimic;1974-11-25;;;UEFA Pro Licence;;0
15082;Dimitar Vasev;1965-09-10;;;;;0
15084;Henri Bossi;1958-02-20;;;UEFA A Licence;4-2-3-1;0
15119;Martin Schmidt;1967-04-12;Naters;;UEFA Pro Licence;4-4-2 double 6;0
15146;Elemér Kondás;1963-09-11;Szikszó;;UEFA Pro Licence;4-2-3-1;0
15152;Antal Simon;1965-09-27;Hajdúnánás;;UEFA Pro Licence;;0
15160;Maciej Stolarczyk;1972-01-15;Słupsk;;UEFA Pro Licence;4-2-3-1;0
15179;Mario Cantaluppi;1974-04-11;Schlieren;;UEFA A Licence;4-2-3-1;0
15202;Thomas Meggle;1975-02-22;München;;UEFA Pro Licence;;0
15223;Martin Kuhl;1965-01-10;Frimley;;;;0
15225;Gary Rowett;1974-03-06;Bromsgrove;;;4-1-4-1;0
15237;Mark Lillis;1960-01-17;Manchester;;;;0
15249;Wayne Jacobs;1969-02-03;Sheffield;;;;0
15251;David Wetherall;1971-03-14;Sheffield;;;;0
15266;Mustafa Resit Akcay;1958-12-12;Trabzon;;Head coach;4-1-4-1;0
15267;Krenar Alimehmeti;1966-08-17;;;;;0
15279;Tamaz Pertia;1974-12-23;Tbilisi;;UEFA Pro Licence;4-4-2 Diamond;0
15289;Chris Wilder;1967-09-23;Stocksbridge;;;3-5-2;0
15315;Dean Smith;1971-03-19;West Bromwich;;UEFA Pro Licence;4-2-3-1;0
15321;Allan Evans;1956-11-12;Dunfermline;;;;0
15335;Barry Fry;1945-04-07;Bedford;;UEFA Pro Licence;;0
15357;Damian Matthew;1970-09-23;London;;;;0
15359;Dave Robertson;1973-11-19;Dagenham;;;;0
15375;Roland Gransart;1954-01-01;Marseille;;;;0
15389;Hans Gren;1957-10-02;;;;;0
15452;Daniel Thioune;1974-07-21;Georgsmarienhütte;;Head coach;4-2-3-1;0
15485;Bobby Browne;1962-06-09;;;;;0
15487;Achim Beierlorzer;1967-11-20;Erlangen;;Head coach;4-4-2 double 6;0
15495;Paulo Gomes;1975-03-31;Vila Nova de Gaia;;;4-1-4-1;0
15569;Eugen Nae;1974-11-23;Periș;;;;0
15615;Tony Philliskirk;1965-02-10;Sunderland;;;4-4-2;0
15622;Nathan Jones;1973-05-28;Rhondda;;;4-3-1-2;0
15662;Jason Tindall;1977-11-15;London;;;;0
15692;Neil Redfearn;1965-06-20;Dewsbury;;;4-2-3-1;0
15696;Mark Smith;1960-03-21;Sheffield;;;;0
15701;Chris Powell;1969-09-08;London;;UEFA Pro Licence;4-4-2;0
15719;Eamonn Dolan †;1967-09-20;Galway;;;;0
15743;Giovanni Ferrari;1907-12-06;Alessandria;;;;0
15772;David Unsworth;1973-10-16;Chorley;;;4-2-3-1;0
15775;Andy Thorn;1966-11-12;Carshalton;;UEFA Pro Licence;;0
15783;Dusan Kosic;1971-04-23;;;;4-2-3-1;0
15798;Paolo Magnani;1964-06-30;Pavullo nel Frignano;;Licence trainer;4-3-3 Attacking;0
15819;Marek Koniarek;1962-05-29;Katowice;;UEFA Pro Licence;4-4-2 double 6;0
15824;Erik Brakstad;1951-04-19;Molde;;;;0
15856;Sean Dyche;1971-06-28;Kettering;;;4-4-2 double 6;0
15861;David Kerslake;1966-06-19;London;;;;0
15868;Steve Thompson;1964-11-02;Oldham;;Licence trainer;;0
15875;Gregor Rioch;1975-06-24;Sutton Coldfield;;;4-4-2 double 6;0
15877;Darren Wassall;1968-06-27;Edgbaston;;;4-3-3 Attacking;0
15907;Eddie Newton;1971-12-13;London;;UEFA Pro Licence;4-2-3-1;0
15920;Michael Appleton;1975-12-04;Salford;;;4-2-3-1;0
15927;Vukasin Visnjevac;1937-06-10;Gacko;;;;0
15931;Peter Beardsley;1961-01-18;Hexham;;;;0
15936;Vlado Capljic;1962-06-22;Sarajevo;;UEFA A Licence;;0
15970;Hans-Dieter Schmidt;1948-01-09;Hannover;;Licence trainer;;0
15996;Bill Green;1950-12-22;Newcastle-upon-Tyne;;;;0
16007;Kostadin Angelov;1973-01-09;;;;4-2-3-1;0
16009;Nitzan Shirazi;1971-07-21;Tel Aviv;;;;0
16027;Pedro Martins;1970-07-17;Santa Maria da Feira;;UEFA Pro Licence;4-2-3-1;0
16029;István Klement;1959-07-30;;;A Licence;;0
16050;Kim Bergstrand;1968-04-18;Täby;;;4-3-3 Attacking;0
16054;György Bognár;1961-11-05;Baja;;UEFA Pro Licence;4-4-2 Diamond;0
16059;Cosmin Contra;1975-12-15;Timişoara;;UEFA Pro Licence;4-2-3-1;0
16060;Krisztián Gabala;1976-01-01;Esztergom;;UEFA Pro Licence;;0
16061;László Kiss;1949-09-10;;;;;0
16062;Jiri Balcarek;1973-07-29;Zábřeh;;UEFA Pro Licence;4-2-3-1;0
16078;Ran Ben Shimon;1970-11-28;Petah Tikva;;;4-3-3 Defending;0
16090;Marco Rossi;1964-09-09;Druento;;Head coach;4-2-3-1;0
16093;Vadym Tyshchenko;1963-03-24;Gorodok, Lviv Region;;;;0
16116;Herbert Zanker;1963-12-03;;;;;0
16122;Tamás Lucsánszky;1966-05-01;;;UEFA Pro Licence;3-5-2;0
16125;Valeri Petrov;1955-03-02;Sevastopol, Krym;;;;0
16127;Pawel Barylski;1975-09-20;Łódź;;UEFA Pro Licence;4-3-3 Defending;0
16134;Nikola Ilievski;1954-12-16;Skopje;;UEFA Pro Licence;4-2-3-1;0
16150;Robbie Stockdale;1979-11-30;Redcar;;UEFA Pro Licence;;0
16166;Giannis Petrakis;1959-05-20;Rethymno;;UEFA Pro Licence;3-5-2;0
16198;Michal Petrous;1969-12-06;Prag;;;;0
16204;Sir Matt Busby;1909-05-26;Orbiston, Bellshill;;;;0
16209;Wilf McGuinness;1937-10-25;Manchester;;;;0
16220;Stefan Tarkovic;1973-02-18;;;;4-2-3-1;0
16225;David Platt;1966-06-10;Chadderton;;UEFA Pro Licence;;0
16245;Octavian Grigore;1964-07-15;Urlaţi;;;4-2-3-1;0
16261;Flórián Urbán;1968-07-29;Budapest;;UEFA Pro Licence;;0
16275;Walter Müllner;1956-07-03;;;;;0
16285;András Komjáti;1953-11-20;Győr;;UEFA Pro Licence;4-2-3-1;0
16306;Andre Pawlak;1971-02-12;Gelsenkirchen;;Head coach;4-1-4-1;0
16316;Károly Gergely;1953-12-05;Budapest;;UEFA Pro Licence;;0
16329;Lubomir Luhovy;1967-03-31;Považská Bystrica;;;4-2-3-1;0
16339;René Hake;1971-12-18;Coevorden;;UEFA Pro Licence;4-3-3 Defending;0
16350;Rob McDonald;1959-01-22;Hull;;;;0
16361;Sergi Barjuán;1971-12-28;Les Franqueses del Vallès;;;4-2-3-1;0
16362;Óscar García;1973-04-26;Sabadell;;UEFA Pro Licence;4-3-3 Attacking;0
16365;Medin Zhega;1946-01-31;Shkodër;;;;0
16374;Dave Bassett;1944-09-04;Stanmore;;UEFA Pro Licence;;0
16377;Massimo Rastelli;1968-12-27;Torre del Greco;;;3-5-2 flat;0
16378;Vasilios Daniil;1938-08-03;Kavala;;;;0
16384;Loro Boriçi;1922-08-10;Shkodër;;;;0
16392;Gregorio Pérez;1948-01-16;Maldonado;;;4-2-3-1;0
16402;Jordi Roura;1967-09-10;Llagostera;;;;0
16434;Hans Brun Larsen;1943-01-30;;;;;0
16435;Miltos Papapostolou;1935-09-09;Omvriaki Fthiotidas;;;;0
16464;Rino Lavezzini;1952-02-20;Fidenza;;;4-3-1-2;0
16465;Auguste Jordan;1909-02-21;Linz;;;;0
16468;Renato Zaccarelli;1951-01-18;Ancona;;;;0
16508;Ivan Juric;1975-08-25;Split;;UEFA Pro Licence;3-4-2-1;0
16520;Nuno Espírito Santo;1974-01-25;São Tomé;;UEFA Pro Licence;3-5-2 flat;0
16535;Fernando Vázquez;1954-10-24;Castrofeito;;Licence trainer;3-4-2-1;0
16539;Antoni Zdravkov;1964-08-20;Sofia;;Licence trainer;4-2-3-1;0
16543;Milen Radukanov;1972-12-12;Vidin;;;;0
16562;Albert Ferrer;1970-06-06;Barcelona;;;;0
16582;Michel Renquin;1955-11-03;Bastogne;;UEFA Pro Licence;;0
16598;Frank Clark;1943-09-09;Rowlands Gill;;UEFA Pro Licence;;0
16599;Mário Wilson;1929-10-17;Lourenço Marques;;;;0
16617;Dariusz Skrzypczak;1967-11-13;Rawicz;;UEFA Pro Licence;4-1-4-1;0
16691;Nedelcho Matushev;1962-02-14;Kardzhali;;;;0
16697;István Reszeli Soós;1962-08-14;Nagykőrös;;UEFA Pro Licence;;0
16698;Lajos Szurgent;1944-10-14;Körösladány;;A Licence;;0
16706;Jeff Strasser;1974-10-05;Luxemburg;;UEFA Pro Licence;4-2-3-1;0
16721;Ioan Patrascu;1950-05-27;;;;;0
16729;Tamás Feczkó;1977-09-08;Nyíregyháza;;;4-2-3-1;0
16734;László Nagy;1949-10-21;Buzsák;;;;0
16748;Zoran Kuntic;1967-03-21;Subotica;;UEFA Pro Licence;;0
16765;Balázs Bekő;1971-12-15;Budapest;;UEFA Pro Licence;4-1-4-1;0
16783;Csaba Máté;1969-10-23;Szekszárd;;UEFA Pro Licence;;0
16870;Nikolaos Christidis;1944-08-02;Thessaloniki;;;;0
16871;Konstantinos Polychroniou;1936-11-12;Platanistos;;;;0
16897;Bálint Tóth;1950-02-11;Budapest;;UEFA Pro Licence;4-2-3-1;0
16908;Giovanni Tedesco;1972-05-13;Palermo;;;4-4-2 Diamond;0
16981;Harald Braner;1943-08-19;Worms;;Licence trainer;;0
16982;Manfred Lenz;1947-11-21;Rockenhausen;;;;0
16984;Stefan Abadjiev;1934-07-03;Sofia;;;;0
16985;Heinz Nitze †;1949-02-14;;;;;0
16991;Dan Georgiadis;1922-05-05;Ithaka;;;;0
16993;Konstantinos Negrepontis;1897-01-01;Istanbul;;;;0
16994;Lakis Petropoulos;1932-08-29;Athen;;;;0
16995;Les Shannon;1926-03-12;Liverpool;;;;0
17003;László Vass;1950-07-19;;;UEFA Pro Licence;;0
17005;Stavros Diamantopoulos;1947-08-04;Lekani;;UEFA Pro Licence;;0
17015;László Szalai;1968-04-06;;;;;0
17022;Norton Radaj;1977-06-20;;;;;0
17028;Micky Mellon;1972-03-18;Paisley;;;4-4-2 double 6;0
17059;Albert Batteux;1919-07-02;Reims;;;;0
17060;José Villalonga;1919-12-04;Madrid;;;;0
17071;Sergey Borovski;1956-01-29;Minsk;;UEFA Pro Licence;;0
17094;Ivan Kolev;1957-07-14;Sofia;;;4-3-3 Attacking;0
17120;Periko Alonso;1953-02-01;Tolosa;;Licence trainer;;0
17128;Vladimir Eshtrekov;1947-05-16;Nalchik;;;;0
17135;Maurice Verberne;1971-06-12;Beek en Donk;;UEFA A Licence;4-3-3 Attacking;0
17144;Dieter Müller;1954-04-01;Offenbach am Main;;;;0
17178;Vinicio Monacelli;1951-07-23;;;;;0
17179;René Hauss;1927-12-25;Straßburg;;;;0
17182;Ladislav Kuna;1947-04-03;Hlohovec;;;;0
17190;Josef Pesice;1950-02-12;Prag;;;;0
17191;Radislav Orlovskiy;1970-03-09;Stavropol;;;4-4-2;0
17196;Aleksandr Yermakovich;1975-01-21;Luninets;;UEFA Pro Licence;;0
17202;Eduard Tuchinskiy;1970-07-04;Minsk;;;;0
17215;Llompart;1944-10-06;Inca;;;;0
17221;Joaquín Peiró;1936-01-29;Honrubia;;;;0
17235;Oleg Dulub;1965-09-20;Kalinkovichi;;UEFA Pro Licence;3-4-3;0
17237;Róbert Glázer;1950-01-21;Győr;;UEFA Pro Licence;;0
17240;Paquito;1938-02-14;Oviedo;;;;0
17255;Vic Buckingham;1915-10-23;Greenwich;;;;0
17259;Zsolt Tamási;1965-10-08;;;UEFA Pro Licence;;0
17275;Jesse Marsch;1973-11-08;Racine, Wisconsin;;;4-4-2 double 6;0
17281;Taifour Diane;1972-11-01;;;;;0
17284;Marco Antwerpen;1971-10-05;Unna;;Head coach;4-3-3 Attacking;0
17286;Johann Hörmayer;1942-05-28;;;UEFA A Licence;;0
17307;Ralf Vollmer;1962-07-05;Heilbronn;;;;0
17324;Víctor Sánchez;1976-02-23;Madrid;;Licence trainer;4-1-4-1;0
17342;Vadim Abramov;1962-08-05;Baku;;;4-1-4-1;0
17350;Geert Meijer;1951-03-15;Sellingen;;;;0
17351;Fernando Mendes;1937-07-15;Seia;;;;0
17353;Henk Fraser;1966-07-07;Paramaribo;;UEFA Pro Licence;4-4-2 Diamond;0
17402;Andreas Michailidis;1952-12-29;Limassol;;UEFA Pro Licence;;0
17406;Mikhail Vergeenko;1950-01-12;Gomel;;;;0
17410;Hermann Erlhoff;1944-12-22;Herten;;Licence trainer;?;23
17419;Dieter Tartemann;1944-05-16;;;Licence trainer;;0
17427;Dmitri Alenichev;1972-10-20;Velikie Luki, Pskov Region;;UEFA Pro Licence;4-1-4-1;0
17436;Kenny Swain;1952-01-28;Birkenhead;;;;0
17465;André Breitenreiter;1973-10-02;Langenhagen;;Head coach;3-5-2;0
17477;Ray Harford †;1945-06-01;Halifax;;UEFA Pro Licence;;0
17481;Noel Cantwell;1932-02-28;Cork;;;;0
17496;Hallvar Thoresen;1957-04-12;Larvik;;;;0
17508;Dean Saunders;1964-06-21;Swansea;;UEFA Pro Licence;;0
17530;Pep Clotet;1977-04-27;Barcelona;;;4-4-2;0
17534;Piotr Zajaczkowski;1966-03-08;Orneta;;UEFA A Licence;4-2-3-1;0
17561;Juan Ramón Rocha;1954-03-08;Santo Tomé;;UEFA Pro Licence;4-2-3-1;0
17567;Yuri Shukanov;1971-03-10;Minsk;;;;0
17568;Vladimir Kazakov;1970-11-26;Murom, Vladimir Region;;UEFA Pro Licence;4-2-3-1;0
17575;Nikolaos Papadopoulos;1971-10-05;Kilkis;;UEFA Pro Licence;4-2-3-1;0
17586;József Duró;1966-07-26;Berettyóújfalu;;A Licence;;0
17590;Piotr Stokowiec;1972-05-25;Kielce;;UEFA Pro Licence;4-3-3 Attacking;0
17591;András Tóth;1973-12-16;;;UEFA Pro Licence;4-2-3-1;0
17594;Antonis Georgiadis;1933-01-25;Drama;;;;0
17595;Robert Goralczyk;1974-08-01;Chorzów;;;;0
17596;Dezsö Novák;1939-02-03;Ják;;;;0
17601;Vladimir Kurnev;1950-09-12;Riga;;UEFA Pro Licence;;0
17612;Arsenio Iglesias;1930-12-24;Arteijo, La Coruña;;;;0
17618;Daniel Meyer;1979-09-10;Halle an der Saale;;Head coach;3-4-1-2;0
17624;Roy Evans;1948-10-04;Bootle;;UEFA Pro Licence;;0
17625;Ronnie Moran;1934-02-28;Crosby;;;;0
17655;Marians Pahars;1976-08-05;Chornobay, Cherkasy Oblast;;UEFA Pro Licence;4-2-3-1;0
17668;Lee Bradbury;1975-07-03;Cowes;;;3-5-2;0
17687;Fabio Celestini;1975-10-31;Lausanne;;;3-1-4-2;0
17711;Mike Sadlo;1971-09-19;Schleiz;;Head coach;4-3-3 Attacking;0
17721;Tamaz Samkharadze;1967-08-27;Tiflis;;;;0
17732;Heinz-Jürgen Henkes;1949-05-02;;;;;0
17742;Bill Shankly;1913-09-02;Glenbuck;;;;0
17744;Bob Paisley;1919-01-23;Hetton-le-Hole;;;;0
17752;Péter Tuifel;1969-06-03;;;UEFA Pro Licence;4-2-3-1;0
17773;Stephan Baierl;1976-08-16;;;A Licence;4-2-3-1;0
17775;Bogdan Vintila;1972-02-27;Bucharest;;UEFA Pro Licence;4-3-3 Attacking;0
17778;Zoltán Vitelki;1970-09-13;Miskolc;;UEFA Pro Licence;4-4-2 double 6;0
17860;Bogdan Zajac;1972-11-16;Jarosław;;UEFA Pro Licence;4-2-3-1;0
17884;Félix Sarriugarte;1964-11-06;Durango;;;;0
17922;Pierre Mosca;1945-07-24;Demonte;;;;0
17923;Jean Sérafin;1941-06-24;Auzat;;;;0
17942;Petr Kachuro;1972-08-02;Minsk;;UEFA Pro Licence;;0
17943;Oran Kearney;1978-07-29;Ballymoney;;UEFA Pro Licence;3-5-2 flat;0
17945;Walter Fritzsch;1920-11-21;Planitz;;;;0
17946;Manfred Fuchs;1938-11-26;Chemnitz;;;;0
17947;Janos Gyarmati;1910-02-08;Tapioszele;;;;0
17948;Kurt Kresse;1919-10-15;;;;;0
17950;Helmut Petzold;1928-05-19;;;;;0
17951;Gerhard Prautzsch;1941-09-25;Rochlitz;;;;0
18001;Scott Young;1977-04-05;Glasgow;;;;0
18013;Ferdinand Janotka;1945-10-17;Wien;;UEFA A Licence;;0
18015;Johann Löser;1937-03-23;;;;;0
18016;Urbain Haesaert;1941-05-05;Waasmunster;;;;0
18018;Miso Krsticevic;1958-02-19;Metković;;UEFA Pro Licence;4-2-3-1;0
18024;Vladimir Gutsaev;1952-12-21;Tiflis;;;;0
18026;David Kipiani;1951-11-18;Tiflis;;;;0
18027;Shlomo Scharf;1943-01-01;Biysk, Altai Krai;;;;0
18045;Marinko Jurendic;1977-11-24;Gradacac;;UEFA Pro Licence;4-2-3-1;0
18050;Ejub Purisevic;1968-02-09;;;;4-2-3-1;0
18053;Frédéric Vanderbiest;1977-10-10;Vilvoorde;;;;0
18054;Werner Melzer;1954-05-02;;;;;0
18070;Jos van Eck;1963-05-02;Rotterdam;;;;0
18084;Christian Neidhart;1968-10-01;Braunschweig;;Head coach;4-2-3-1;0
18103;Mick Cooke;1951-08-14;Dublin;;;;0
18113;Asparuh Nikodimov;1945-08-21;Bogyovtsi, Sofia Province;;;;0
18119;Alex Pecqueur;1953-08-07;;;;;0
18124;Txutxi Aranguren;1944-12-26;Portugalete;;;;0
18125;Iñaki Sáez;1943-04-23;Bilbao;;;;0
18134;Bruno Ribeiro;1975-10-22;Setúbal;;UEFA Pro Licence;;0
18138;Marcin Kaczmarek;1974-01-02;Sztum;;UEFA Pro Licence;4-2-3-1;0
18142;Roald Poulsen;1950-11-28;Odense;;;;0
18146;Luca Cecconi;1964-01-24;Fucecchio;;;;0
18153;Giancarlo Finardi;1954-08-04;Castel Rozzone;;;;0
18156;Karl-Gunnar Björklund;1953-12-02;Växjö;;;;0
18161;Bejkush Birce;1943-02-13;;;;;0
18169;Vaclav Jezek;1923-10-01;Zvolen;;;;0
18170;Alfredo di Stéfano;1926-07-04;Buenos Aires;;;;0
18171;Tom Lund;1950-09-10;Lillestrøm;;;;0
18173;Ferenc Kovács;1934-01-07;Budapest;;;;0
18182;Andrzej Strugarek;1958-10-25;Drezdenko;;;;0
18196;Jacek Trzeciak;1971-12-26;Bielawa;;UEFA Pro Licence;4-2-3-1;0
18200;Harry Brobeil;1963-06-06;;;;;0
18205;Artan Mërgjyshi;1968-05-06;Tiranë;;;4-2-3-1;0
18207;Ilirjan File;1969-10-31;Elbasan;;UEFA A Licence;;0
18214;Walter Kubanczyk;1952-05-01;Ulm;;;;0
18216;Fritz Millinger;1935-03-19;;;;?;1
18219;Vladica Popović;1935-03-17;Zemun;;;;0
18220;Oldrich Svab;1944-11-02;;;;;0
18256;Giorgi Devdariani;1972-12-08;Tiflis;;A Licence;;0
18258;Rafal Pawlak;1970-01-16;Lodz;;;;0
18266;Roman Jakóbczak;1946-02-26;Września;;;;0
18267;Karol Dobias;1947-12-18;Handlová;;;;0
18269;Jukka Vakkila;1951-04-02;Joutseno;;;;0
18270;Jari-Pekka Keurulainen;1956-04-07;Helsinki;;UEFA Pro Licence;;0
18273;Trevor Anderson;1951-03-03;Belfast;;;;0
18275;Anatoli Puzach;1941-06-03;Krasny Kut;;;;0
18292;Michael Pedersen;1963-06-11;Esbjerg;;UEFA Pro Licence;4-3-3 Attacking;0
18295;Carlos Alberto Silva;1939-08-14;Bom Jardim de Minas;;;;0
18297;Giannis Kollias;1933-12-15;Korinth;;;;0
18307;Malkhaz Zhvania;1976-02-16;Tiflis;;A Licence;;0
18311;Eugenijus Riabovas;1951-02-03;Vilnius;;;;0
18374;Luka Peruzovic;1952-02-26;Split;;A Licence;;0
18477;Günther Rybarczyk;1951-11-04;Neuötting;;;;0
18484;Wolfgang Seel;1948-06-21;Kirkel;;;;0
18498;Dieter Epstein;1952-02-08;;;;;0
18501;Frank Stapleton;1956-07-10;Dublin;;;;0
18523;Eugène Gerards;1940-05-07;Brunssum;;UEFA Pro Licence;;0
18524;Benny Lennartsson;1942-12-14;Örebro;;;;0
18526;Marian Putyra;1957-09-19;;;;;0
18539;Roman Geschlecht;1961-12-28;Chorzów;;;;0
18548;Guido Mey;1944-09-18;;;;;0
18554;Roberto Olabe;1967-10-20;Vitoria-Gasteiz;;;;0
18576;Fritz Bischoff;1949-07-03;;;Licence trainer;;0
